language_prediction,language_prediction_en,language_prediction_mixed,language_prediction_other,language_prediction_punc,language_prediction_sw,letterCase,nextEnScore,nextMixedScore,nextOtherScore,nextSwScore,prevEnScore,prevMixedScore,prevOtherScore,prevSwScore,swRegex,text
en,0.996374942,9.85E-06,3.86E-05,4.66E-05,0.003530022,lower,0.765516846,2.05E-04,5.41E-04,0.233736813,0.999929891,7.13E-06,2.66E-05,3.64E-05,0,#big#
en,0.865573101,1.29E-05,5.75E-05,0.13050012,0.003856426,numsym,0.997362971,3.49E-05,1.12E-04,0.002490415,0.976232115,2.47E-05,5.43E-05,0.023688815,0,#3#
en,0.998516971,1.84E-05,8.80E-05,2.43E-05,0.001352366,lower,0.997619114,2.30E-04,9.06E-05,0.002060763,0.765516846,2.05E-04,5.41E-04,0.233736813,0,#is#
en,0.999731423,7.73E-05,9.09E-05,1.30E-05,8.74E-05,lower,0.998381812,3.70E-05,4.31E-05,0.00153803,0.997362971,3.49E-05,1.12E-04,0.002490415,0,#most#
en,0.999189442,1.34E-05,3.49E-05,4.32E-05,7.19E-04,lower,0.999929891,7.13E-06,2.66E-05,3.64E-05,0.997619114,2.30E-04,9.06E-05,0.002060763,0,#of#
en,0.999923458,2.75E-06,2.18E-05,1.70E-05,3.50E-05,lower,0.994634824,3.30E-04,1.37E-05,0.005021025,0.998381812,3.70E-05,4.31E-05,0.00153803,0,#the#
en,0.99981473,1.09E-04,6.93E-06,5.16E-07,6.84E-05,lower,0.997794187,3.99E-04,7.73E-06,0.001798845,0.999929891,7.13E-06,2.66E-05,3.64E-05,0,#investments#
en,0.999783712,1.09E-04,7.73E-06,2.19E-05,7.78E-05,lower,0.998535216,6.54E-05,3.32E-05,0.001366183,0.994634824,3.30E-04,1.37E-05,0.005021025,0,#come#
en,0.999663472,2.47E-05,2.61E-05,2.62E-05,2.60E-04,lower,0.999963845,9.98E-06,1.72E-05,9.02E-06,0.997794187,3.99E-04,7.73E-06,0.001798845,0,#from#
en,0.999973968,4.29E-06,9.46E-06,3.64E-06,8.63E-06,lower,0.997618666,1.06E-05,1.21E-05,0.002358603,0.998535216,6.54E-05,3.32E-05,0.001366183,0,#these#
en,0.99992472,3.46E-06,1.40E-05,5.93E-07,5.73E-05,lower,0.998845305,4.81E-05,1.20E-04,9.86E-04,0.999963845,9.98E-06,1.72E-05,9.02E-06,0,#countries#
en,0.999676883,1.70E-05,8.02E-05,4.37E-05,1.82E-04,lower,0.998991793,2.00E-05,5.81E-04,4.07E-04,0.997618666,1.06E-05,1.21E-05,0.002358603,0,#or#
en,0.999468042,4.33E-06,4.62E-04,8.65E-06,5.70E-05,lower,0.999523005,2.71E-05,4.16E-04,3.41E-05,0.998845305,4.81E-05,1.20E-04,9.86E-04,1,#are#
en,0.999721419,9.68E-06,2.47E-04,1.47E-05,7.59E-06,lower,0.998195146,2.47E-06,2.57E-04,0.001545838,0.998991793,2.00E-05,5.81E-04,4.07E-04,0,#tied#
en,0.999330353,5.46E-07,1.84E-04,2.21E-05,4.64E-04,lower,0.999929891,7.13E-06,2.66E-05,3.64E-05,0.999523005,2.71E-05,4.16E-04,3.41E-05,1,#to#
en,0.999919131,2.89E-06,2.18E-05,1.70E-05,3.92E-05,lower,0.961134683,2.42E-04,4.52E-05,0.038577805,0.998195146,2.47E-06,2.57E-04,0.001545838,0,#the#
en,0.998864103,9.28E-05,3.18E-05,5.84E-06,0.001005388,lower,0.998773526,4.96E-04,4.57E-06,7.26E-04,0.999929891,7.13E-06,2.66E-05,3.64E-05,0,#western#
en,0.999730046,1.54E-04,4.00E-06,4.98E-06,1.07E-04,lower,0.989562955,1.71E-05,1.77E-04,0.010242829,0.961134683,2.42E-04,4.52E-05,0.038577805,0,#financial#
en,0.99959718,5.58E-06,1.99E-04,1.18E-05,1.87E-04,lower,0.99825741,1.93E-05,3.33E-04,0.001390614,0.998773526,4.96E-04,4.57E-06,7.26E-04,0,#system#
en,0.999505294,5.79E-06,2.83E-04,3.36E-05,1.72E-04,lower,0.990029009,9.18E-05,0.009571306,3.08E-04,0.989562955,1.71E-05,1.77E-04,0.010242829,0,#even#
en,0.997471594,2.15E-05,0.002325836,1.31E-04,5.04E-05,capital,0.996332695,1.03E-04,6.12E-05,0.003502721,0.99825741,1.93E-05,3.33E-04,0.001390614,0,#dragon#
en,0.99937581,4.20E-05,6.03E-05,1.54E-05,5.06E-04,lower,0.999929891,7.13E-06,2.66E-05,3.64E-05,0.990029009,9.18E-05,0.009571306,3.08E-04,0,#and#
en,0.999922756,2.77E-06,2.18E-05,1.70E-05,3.57E-05,lower,0.991547945,1.81E-05,1.11E-04,0.008322861,0.996332695,1.03E-04,6.12E-05,0.003502721,0,#the#
en,0.999591794,4.52E-06,9.53E-05,1.33E-05,2.95E-04,lower,0.957746759,1.65E-05,1.24E-05,0.042224326,0.999929891,7.13E-06,2.66E-05,3.64E-05,0,#newly#
en,0.989239247,5.65E-06,1.66E-05,3.26E-06,0.010735282,lower,0.969919741,9.42E-05,6.71E-05,0.029918916,0.991547945,1.81E-05,1.11E-04,0.008322861,0,#founded#
en,0.995709872,1.27E-05,2.46E-05,8.25E-04,0.003427969,allcaps,0.996154621,2.52E-05,0.001345504,0.002474629,0.957746759,1.65E-05,1.24E-05,0.042224326,0,#hk#
en,0.999450616,1.06E-05,4.37E-04,3.70E-06,9.76E-05,lower,0.99961727,5.56E-05,2.08E-04,1.19E-04,0.969919741,9.42E-05,6.71E-05,0.029918916,0,#ratings#
en,0.999746894,2.43E-05,1.14E-04,1.68E-06,1.13E-04,lower,0.998991793,2.00E-05,5.81E-04,4.07E-04,0.996154621,2.52E-05,0.001345504,0.002474629,0,#agencies#
en,0.9994595,4.37E-06,4.70E-04,8.67E-06,5.71E-05,lower,0.992828158,2.41E-05,0.002828718,0.004319009,0.99961727,5.56E-05,2.08E-04,1.19E-04,1,#are#
en,0.997841226,5.11E-06,0.001766501,4.40E-06,3.83E-04,lower,0.999881128,9.24E-05,1.62E-05,1.03E-05,0.998991793,2.00E-05,5.81E-04,4.07E-04,1,#more#
en,0.999952788,3.21E-05,1.35E-05,1.05E-06,5.85E-07,lower,0.999702631,5.98E-05,9.41E-06,2.28E-04,0.992828158,2.41E-05,0.002828718,0.004319009,0,#trustworthy#
en,0.999950539,1.98E-05,9.71E-06,2.76E-06,1.72E-05,lower,0.998018819,4.26E-06,7.09E-05,0.001905994,0.999881128,9.24E-05,1.62E-05,1.03E-05,0,#because#
en,0.999544733,1.65E-06,5.66E-05,7.31E-06,3.90E-04,lower,0.999391271,5.71E-05,3.52E-04,2.00E-04,0.999702631,5.98E-05,9.41E-06,2.28E-04,0,#they#
en,0.999660542,2.79E-05,2.91E-04,5.55E-06,1.48E-05,lower,0.998195146,2.47E-06,2.57E-04,0.001545838,0.998018819,4.26E-06,7.09E-05,0.001905994,0,#carter#
en,0.999265689,5.78E-07,1.84E-04,2.20E-05,5.28E-04,lower,0.961449865,1.22E-04,1.25E-04,0.038303574,0.999391271,5.71E-05,3.52E-04,2.00E-04,1,#to#
en,0.999470527,5.77E-05,4.82E-05,2.51E-07,4.23E-04,lower,0.998535216,6.54E-05,3.32E-05,0.001366183,0.998195146,2.47E-06,2.57E-04,0.001545838,0,#investors#
en,0.994630866,9.54E-05,2.98E-05,2.45E-05,0.005219434,lower,0.129155897,1.02E-04,0.01347423,0.857267562,0.961449865,1.22E-04,1.25E-04,0.038303574,0,#from#
en,0.779440684,1.88E-05,0.005003429,5.25E-05,0.215484676,capital,0.778456433,2.06E-04,5.49E-04,0.220788033,0.998535216,6.54E-05,3.32E-05,0.001366183,1,#asia#
punc,1.48E-05,1.84E-05,2.83E-05,0.999900783,3.77E-05,numsym,0.995320768,7.09E-06,4.55E-04,0.004216858,0.129155897,1.02E-04,0.01347423,0.857267562,0,#.#
en,0.999002934,3.02E-06,2.96E-04,8.30E-05,6.15E-04,initcap,0.99832233,7.79E-05,1.24E-04,0.001476254,0,0,0,0,1,#so#
en,0.999524474,2.88E-05,8.47E-05,3.09E-05,3.31E-04,lower,0.999520095,2.68E-06,4.49E-05,4.32E-04,0.995320768,7.09E-06,4.55E-04,0.004216858,0,#if#
en,0.999844237,6.14E-07,3.73E-05,8.44E-06,1.09E-04,lower,0.99554059,4.56E-05,1.14E-04,0.004300048,0.99832233,7.79E-05,1.24E-04,0.001476254,1,#you#
en,0.998630612,1.22E-05,7.35E-05,1.37E-05,0.001270027,lower,0.961449865,1.22E-04,1.25E-04,0.038303574,0.999520095,2.68E-06,4.49E-05,4.32E-04,0,#want#
en,0.999465235,5.79E-05,4.82E-05,2.51E-07,4.28E-04,lower,0.998535216,6.54E-05,3.32E-05,0.001366183,0.99554059,4.56E-05,1.14E-04,0.004300048,0,#investors#
en,0.994630866,9.54E-05,2.98E-05,2.45E-05,0.005219434,lower,0.129155897,1.02E-04,0.01347423,0.857267562,0.961449865,1.22E-04,1.25E-04,0.038303574,0,#from#
en,0.885551775,1.30E-05,0.004751718,5.13E-05,0.109632269,capital,0.999520095,2.68E-06,4.49E-05,4.32E-04,0.998535216,6.54E-05,3.32E-05,0.001366183,1,#asia#
en,0.996327682,2.05E-06,4.91E-05,8.11E-06,0.003613041,lower,0.99403606,2.99E-05,7.23E-05,0.005861765,0.129155897,1.02E-04,0.01347423,0.857267562,1,#you#
en,0.9987272,5.33E-06,4.89E-05,1.49E-05,0.001203709,lower,0.998809855,3.17E-06,5.16E-05,0.001135382,0.999520095,2.68E-06,4.49E-05,4.32E-04,1,#use#
en,0.999596539,1.61E-06,4.53E-05,7.64E-06,3.49E-04,lower,0.778456433,2.06E-04,5.49E-04,0.220788033,0.99403606,2.99E-05,7.23E-05,0.005861765,0,#them#
punc,5.87E-04,5.50E-06,2.14E-05,0.999385054,1.14E-06,numsym,0.997240741,2.10E-04,6.83E-05,0.002481209,0.998809855,3.17E-06,5.16E-05,0.001135382,0,#.#
en,0.998190892,1.74E-04,8.95E-05,6.98E-05,0.001475793,initcap,0.999800967,3.23E-05,7.55E-05,9.13E-05,0,0,0,0,0,#and#
en,0.999861748,1.57E-05,5.39E-05,1.06E-05,5.81E-05,lower,0.894563162,2.06E-05,3.57E-04,0.105058794,0.997240741,2.10E-04,6.83E-05,0.002481209,0,#don't#
en,0.990888266,3.28E-06,1.83E-04,1.42E-05,0.008911357,lower,0.998195146,2.47E-06,2.57E-04,0.001545838,0.999800967,3.23E-05,7.55E-05,9.13E-05,1,#lie#
en,0.999073454,6.31E-07,1.87E-04,2.20E-05,7.17E-04,lower,0.999660022,1.08E-05,4.20E-06,3.25E-04,0.894563162,2.06E-05,3.57E-04,0.105058794,1,#to#
en,0.999877251,3.26E-06,7.47E-06,1.14E-06,1.11E-04,lower,0.99968771,2.01E-05,4.18E-05,2.50E-04,0.998195146,2.47E-06,2.57E-04,0.001545838,0,#yourself#
en,0.999893073,8.08E-06,2.35E-05,7.45E-06,6.79E-05,lower,0.973835442,2.28E-04,4.43E-04,0.02549444,0.999660022,1.08E-05,4.20E-06,3.25E-04,0,#that#
en,0.999406712,7.39E-05,1.50E-04,3.46E-06,3.66E-04,capital,0.999092638,2.03E-04,4.02E-06,7.00E-04,0.99968771,2.01E-05,4.18E-05,2.50E-04,0,#investors#
en,0.999741148,7.30E-05,3.85E-06,3.96E-06,1.78E-04,lower,0.998195146,2.47E-06,2.57E-04,0.001545838,0.973835442,2.28E-04,4.43E-04,0.02549444,0,#coming#
en,0.99898237,7.02E-07,1.87E-04,2.18E-05,8.08E-04,lower,0.832217307,3.37E-06,0.002393368,0.165385954,0.999092638,2.03E-04,4.02E-06,7.00E-04,1,#to#
en,0.984319782,3.23E-07,0.001812717,5.74E-05,0.013809779,capital,0.994646391,6.64E-05,2.69E-05,0.005260375,0.998195146,2.47E-06,2.57E-04,0.001545838,1,#kenya#
en,0.997692398,2.19E-05,1.69E-05,1.43E-05,0.002254511,lower,0.972541191,1.19E-04,1.60E-04,0.027179197,0.832217307,3.37E-06,0.002393368,0.165385954,0,#uses#
en,0.99705815,6.34E-05,9.15E-05,2.78E-07,0.002786668,lower,0.998535216,6.54E-05,3.32E-05,0.001366183,0.994646391,6.64E-05,2.69E-05,0.005260375,0,#indicators#
en,0.999414542,3.28E-05,2.68E-05,2.58E-05,5.00E-04,lower,0.832217307,3.37E-06,0.002393368,0.165385954,0.972541191,1.19E-04,1.60E-04,0.027179197,0,#from#
en,0.983735256,3.29E-07,0.001810181,5.73E-05,0.014396888,capital,0.982059529,2.78E-04,1.35E-05,0.017649405,0.998535216,6.54E-05,3.32E-05,0.001366183,1,#kenya#
en,0.997766999,1.72E-04,7.33E-06,5.01E-07,0.002053647,lower,0.735961315,5.22E-05,2.58E-05,0.263960678,0.832217307,3.37E-06,0.002393368,0.165385954,0,#investment#
en,0.99750587,1.54E-05,3.34E-05,3.46E-06,0.002441849,lower,0.998486643,7.95E-06,2.52E-04,0.001253528,0.982059529,2.78E-04,1.35E-05,0.017649405,0,#bureaus#
en,0.998700678,3.04E-06,1.85E-04,9.98E-05,0.001011919,capital,0.999800967,3.23E-05,7.55E-05,9.13E-05,0.735961315,5.22E-05,2.58E-05,0.263960678,0,#they#
en,0.999881493,1.34E-05,5.36E-05,1.07E-05,4.08E-05,lower,0.998018819,4.26E-06,7.09E-05,0.001905994,0.998486643,7.95E-06,2.52E-04,0.001253528,0,#don't#
en,0.999537251,1.66E-06,5.66E-05,7.30E-06,3.97E-04,lower,0.99403606,2.99E-05,7.23E-05,0.005861765,0.999800967,3.23E-05,7.55E-05,9.13E-05,0,#they#
en,0.998724322,5.33E-06,4.89E-05,1.49E-05,0.00120657,lower,0.999929891,7.13E-06,2.66E-05,3.64E-05,0.998018819,4.26E-06,7.09E-05,0.001905994,1,#use#
en,0.999923406,2.75E-06,2.18E-05,1.70E-05,3.50E-05,lower,0.999751123,1.26E-05,7.55E-05,1.61E-04,0.99403606,2.99E-05,7.23E-05,0.005861765,0,#the#
en,0.999926589,3.17E-06,5.25E-05,8.78E-06,8.95E-06,lower,0.998381812,3.70E-05,4.31E-05,0.00153803,0.999929891,7.13E-06,2.66E-05,3.64E-05,0,#likes#
en,0.999191624,1.34E-05,3.50E-05,4.34E-05,7.17E-04,lower,0.995957276,0.003258393,3.93E-05,7.45E-04,0.999751123,1.26E-05,7.55E-05,1.61E-04,0,#of#
en,0.998597357,9.97E-04,3.31E-05,2.75E-04,9.78E-05,capital,0.96080229,1.87E-05,0.001325046,0.037853937,0.998381812,3.70E-05,4.31E-05,0.00153803,0,#fitch#
en,0.984557958,7.90E-06,8.57E-04,3.79E-05,0.014539542,lower,0.778456433,2.06E-04,5.49E-04,0.220788033,0.995957276,0.003258393,3.93E-05,7.45E-04,0,#etc#
punc,5.04E-04,5.78E-06,2.18E-05,0.999467248,1.31E-06,numsym,0.99944527,1.74E-05,3.35E-05,5.04E-04,0.96080229,1.87E-05,0.001325046,0.037853937,0,#.#
en,0.999518521,1.27E-05,3.21E-05,3.70E-05,4.00E-04,initcap,0.997362971,3.49E-05,1.12E-04,0.002490415,0,0,0,0,0,#this#
en,0.999355893,1.34E-05,8.40E-05,2.45E-05,5.22E-04,lower,0.993639126,3.49E-06,4.08E-04,0.005949289,0.99944527,1.74E-05,3.35E-05,5.04E-04,0,#is#
en,0.999563086,7.39E-07,1.84E-04,1.83E-05,2.34E-04,lower,0.980979729,3.75E-04,6.56E-05,0.018579462,0.997362971,3.49E-05,1.12E-04,0.002490415,1,#so#
en,0.999145831,9.31E-05,4.30E-05,8.92E-06,7.09E-04,lower,0.982059529,2.78E-04,1.35E-05,0.017649405,0.993639126,3.49E-06,4.08E-04,0.005949289,0,#basic#
en,0.999435131,9.44E-05,6.96E-06,5.16E-07,4.63E-04,lower,0.998980577,1.14E-04,4.93E-04,4.13E-04,0.980979729,3.75E-04,6.56E-05,0.018579462,0,#investment#
en,0.99964195,4.85E-05,2.81E-04,1.77E-06,2.66E-05,lower,0.999929891,7.13E-06,2.66E-05,3.64E-05,0.982059529,2.78E-04,1.35E-05,0.017649405,0,#knowledge#
en,0.999923745,2.74E-06,2.19E-05,1.70E-05,3.46E-05,lower,0.995996195,9.14E-05,2.05E-05,0.003891952,0.998980577,1.14E-04,4.93E-04,4.13E-04,0,#the#
en,0.999643596,2.76E-05,1.34E-05,3.69E-05,2.78E-04,lower,0.99968771,2.01E-05,4.18E-05,2.50E-04,0.999929891,7.13E-06,2.66E-05,3.64E-05,0,#fact#
en,0.999897909,7.82E-06,2.34E-05,7.46E-06,6.34E-05,lower,0.999520095,2.68E-06,4.49E-05,4.32E-04,0.995996195,9.14E-05,2.05E-05,0.003891952,0,#that#
en,0.99984635,6.09E-07,3.73E-05,8.44E-06,1.07E-04,lower,0.999800967,3.23E-05,7.55E-05,9.13E-05,0.99968771,2.01E-05,4.18E-05,2.50E-04,1,#you#
en,0.999881723,1.34E-05,5.35E-05,1.07E-05,4.07E-05,lower,0.998048943,5.16E-06,1.09E-04,0.001837191,0.999520095,2.68E-06,4.49E-05,4.32E-04,0,#don't#
en,0.999382862,1.16E-06,8.43E-05,6.92E-06,5.25E-04,lower,0.996370666,2.84E-04,2.33E-04,0.003112444,0.999800967,3.23E-05,7.55E-05,9.13E-05,1,#have#
en,0.999587041,6.20E-05,1.46E-04,5.88E-06,1.99E-04,lower,0.999249663,8.60E-06,3.00E-05,7.12E-04,0.998048943,5.16E-06,1.09E-04,0.001837191,0,#makes#
en,0.999824094,3.03E-06,2.01E-05,8.19E-06,1.45E-04,lower,0.994637842,1.28E-04,3.57E-04,0.004877235,0.996370666,2.84E-04,2.33E-04,0.003112444,0,#this#
en,0.999283041,3.02E-05,5.26E-04,7.35E-07,1.60E-04,lower,0.985916275,1.16E-04,3.14E-04,0.013653175,0.999249663,8.60E-06,3.00E-05,7.12E-04,0,#arguments#
en,0.997977775,4.89E-05,2.06E-04,2.40E-05,0.001743484,lower,0.778456433,2.06E-04,5.49E-04,0.220788033,0.994637842,1.28E-04,3.57E-04,0.004877235,0,#moot#
punc,3.15E-05,2.22E-05,2.35E-05,0.999903162,1.97E-05,numsym,0.097583268,0.091167339,2.31E-04,0.811018292,0.985916275,1.16E-04,3.14E-04,0.013653175,0,#.#
sw,0.245132512,0.108881533,3.74E-04,1.85E-04,0.645426354,,6.74E-04,1.34E-05,9.16E-04,0.998396212,0,0,0,0,,Post:247463
sw,9.55E-04,1.70E-05,0.001628708,3.38E-06,0.997395687,initcap,2.55E-05,8.07E-05,1.08E-04,0.999785443,0,0,0,0,1,#wakoloni#
sw,4.90E-06,2.01E-04,1.31E-04,1.81E-06,0.999661172,lower,7.95E-04,4.53E-06,0.002131669,0.997068865,6.74E-04,1.34E-05,9.16E-04,0.998396212,1,#walipo#
sw,1.39E-04,1.25E-05,0.001261058,3.18E-06,0.998583998,lower,0.002236481,1.51E-06,4.45E-04,0.997317029,2.55E-05,8.07E-05,1.08E-04,0.999785443,1,#ondoka#
sw,5.61E-05,3.26E-06,6.96E-04,7.11E-06,0.999237231,capital,4.58E-05,9.84E-06,4.83E-05,0.999896022,7.95E-04,4.53E-06,0.002131669,0.997068865,1,#tanganyika#
sw,5.57E-06,2.50E-05,5.07E-05,1.80E-07,0.999918614,lower,0.005477174,1.12E-05,5.15E-04,0.993996923,0.002236481,1.51E-06,4.45E-04,0.997317029,1,#walituachia#
sw,4.71E-05,2.64E-05,5.58E-04,1.67E-06,0.999367255,lower,4.62E-04,1.34E-05,2.70E-06,0.999522314,4.58E-05,9.84E-06,4.83E-05,0.999896022,1,#kitabu#
sw,0.001179213,8.39E-06,4.37E-06,2.71E-07,0.998807756,lower,0.993378004,3.16E-04,6.35E-05,0.00624259,0.005477174,1.12E-05,5.15E-04,0.993996923,1,#kilichoitwa#
en,0.975254462,2.04E-04,5.83E-05,1.75E-04,0.024308351,capital,0.998950227,2.01E-04,3.11E-05,8.18E-04,4.62E-04,1.34E-05,2.70E-06,0.999522314,0,#staff#
en,0.99966387,5.58E-05,2.52E-05,2.14E-04,4.13E-05,capital,0.778456433,2.06E-04,5.49E-04,0.220788033,0.993378004,3.16E-04,6.35E-05,0.00624259,0,#list#
punc,1.91E-05,2.40E-05,2.22E-05,0.999902349,3.23E-05,numsym,0.007706234,1.52E-05,4.97E-05,0.992228898,0.998950227,2.01E-04,3.11E-05,8.18E-04,0,#.#
sw,0.002229959,1.33E-05,8.60E-05,9.27E-06,0.997661474,initcap,1.67E-06,0.00378724,6.00E-06,0.996205087,0,0,0,0,1,#kilikuwa#
sw,5.03E-08,0.003385161,9.92E-06,1.23E-07,0.99660475,lower,0.098963494,1.95E-04,0.001267515,0.899573881,0.007706234,1.52E-05,4.97E-05,0.992228898,1,#kinachapishwa#
sw,0.002466064,4.29E-04,0.001015251,5.00E-06,0.996084803,lower,0.026673264,6.01E-06,9.10E-05,0.973229762,1.67E-06,0.00378724,6.00E-06,0.996205087,1,#mara#
sw,6.37E-04,1.30E-05,1.03E-04,3.58E-06,0.999243687,lower,0.003259823,6.14E-06,2.15E-04,0.996519251,0.098963494,1.95E-04,0.001267515,0.899573881,1,#mbili#
sw,8.23E-05,1.05E-05,1.77E-04,2.06E-05,0.999709206,lower,0.14902466,8.27E-06,0.009579251,0.841387818,0.026673264,6.01E-06,9.10E-05,0.973229762,1,#kwa#
sw,0.003519506,1.80E-05,0.002918819,3.35E-06,0.993540281,lower,0.017109315,1.82E-05,0.003999872,0.978872578,0.003259823,6.14E-06,2.15E-04,0.996519251,1,#mwaka#
sw,2.84E-04,3.24E-05,0.00277637,2.03E-05,0.996886554,lower,0.019752475,9.74E-06,6.97E-05,0.980168056,0.14902466,8.27E-06,0.009579251,0.841387818,1,#na#
sw,3.37E-04,3.30E-05,9.81E-05,2.89E-06,0.999529209,lower,0.0234284,1.92E-06,6.63E-04,0.975906572,0.017109315,1.82E-05,0.003999872,0.978872578,1,#wizara#
sw,1.78E-04,5.82E-06,5.48E-04,2.57E-05,0.999242362,lower,1.85E-04,6.23E-05,2.70E-05,0.999725448,0.019752475,9.74E-06,6.97E-05,0.980168056,1,#ya#
sw,7.04E-05,1.93E-05,2.59E-05,9.74E-06,0.999874601,capital,0.778456433,2.06E-04,5.49E-04,0.220788033,0.0234284,1.92E-06,6.63E-04,0.975906572,1,#utumishi#
punc,2.81E-07,9.45E-05,2.67E-05,0.997895957,0.001982526,numsym,0.012490042,3.15E-04,2.90E-05,0.987166045,1.85E-04,6.23E-05,2.70E-05,0.999725448,0,#.#
sw,0.002309978,3.66E-04,4.24E-05,7.82E-06,0.997273643,initcap,0.006665181,7.02E-04,5.50E-04,0.992082984,0,0,0,0,1,#nilicho#
sw,1.19E-04,0.001154698,4.34E-04,2.56E-06,0.998289101,lower,0.11755672,5.96E-06,0.002860789,0.879576533,0.012490042,3.15E-04,2.90E-05,0.987166045,1,#nacho#
sw,0.123836926,6.68E-06,0.001615617,1.74E-05,0.874523348,lower,0.759685152,3.60E-04,2.49E-05,0.239929856,0.006665181,7.02E-04,5.50E-04,0.992082984,1,#cha#
sw,0.132522803,0.001219907,1.48E-05,7.18E-06,0.866235343,lower,1.95E-06,0.029658167,4.61E-04,0.969879236,0.11755672,5.96E-06,0.002860789,0.879576533,0,#mwish#
sw,2.18E-06,0.010730101,4.49E-04,1.89E-07,0.988818324,lower,0.007139445,4.55E-05,5.99E-04,0.992216005,0.759685152,3.60E-04,2.49E-05,0.239929856,1,#kuchapishwa#
sw,1.34E-04,8.26E-05,5.36E-04,2.33E-05,0.999224174,lower,0.11755672,5.96E-06,0.002860789,0.879576533,1.95E-06,0.029658167,4.61E-04,0.969879236,1,#ni#
sw,0.085052606,7.96E-06,0.001621283,1.72E-05,0.913300947,lower,0.639586695,2.00E-04,5.16E-04,0.35969775,0.007139445,4.55E-05,5.99E-04,0.992216005,1,#cha#
sw,0.253888413,5.79E-05,6.94E-05,0.015335825,0.730648557,numsym,0.778456433,2.06E-04,5.49E-04,0.220788033,0.11755672,5.96E-06,0.002860789,0.879576533,0,#1972#
punc,4.07E-06,3.99E-05,2.38E-05,0.999786378,1.46E-04,numsym,5.07E-04,6.35E-04,1.40E-04,0.998717488,0.639586695,2.00E-04,5.16E-04,0.35969775,0,#.#
sw,8.54E-04,6.48E-04,1.80E-04,5.30E-06,0.998312992,initcap,0.074851869,1.33E-05,1.42E-04,0.924992877,0,0,0,0,1,#maafisa#
sw,0.00111266,5.37E-05,1.71E-04,6.34E-06,0.998656272,lower,0.026786798,3.42E-06,4.10E-04,0.972800033,5.07E-04,6.35E-04,1.40E-04,0.998717488,1,#wote#
sw,0.016906641,2.79E-06,3.13E-04,2.68E-05,0.982750482,lower,0.78456649,2.31E-05,1.47E-04,0.215262942,0.074851869,1.33E-05,1.42E-04,0.924992877,1,#wa#
sw,0.069201647,1.02E-04,2.20E-04,1.02E-06,0.93047605,lower,5.21E-04,3.14E-05,0.001354665,0.998092838,0.026786798,3.42E-06,4.10E-04,0.972800033,0,#serkiali#
sw,5.22E-04,2.06E-05,0.001525642,7.71E-07,0.997931035,lower,9.68E-08,3.45E-05,5.18E-04,0.999447698,0.78456649,2.31E-05,1.47E-04,0.215262942,1,#walikuwa#
sw,3.97E-09,5.15E-05,5.37E-04,6.03E-07,0.999410513,lower,1.36E-04,2.95E-06,6.49E-05,0.999796435,5.21E-04,3.14E-05,0.001354665,0.998092838,1,#wanaandikwa#
sw,2.80E-06,6.91E-06,8.79E-05,2.15E-06,0.999900208,lower,0.005477174,1.12E-05,5.15E-04,0.993996923,9.68E-08,3.45E-05,5.18E-04,0.999447698,1,#kwenye#
sw,4.73E-05,2.63E-05,5.58E-04,1.67E-06,0.999366164,lower,0.001623346,1.56E-06,2.27E-04,0.998148088,1.36E-04,2.95E-06,6.49E-05,0.999796435,1,#kitabu#
sw,0.001121963,1.28E-06,2.21E-04,7.01E-06,0.998648694,lower,0.778456433,2.06E-04,5.49E-04,0.220788033,0.005477174,1.12E-05,5.15E-04,0.993996923,1,#hiki#
punc,2.76E-07,9.53E-05,2.68E-05,0.99786843,0.002009212,numsym,0.005881218,1.28E-05,3.83E-04,0.99372342,0.001623346,1.56E-06,2.27E-04,0.998148088,0,#.#
sw,0.01409534,2.15E-05,5.32E-04,8.20E-06,0.985342889,initcap,5.87E-06,9.60E-05,4.14E-05,0.999856753,0,0,0,0,1,#taarifa#
sw,3.06E-07,1.71E-04,5.80E-05,2.05E-06,0.999769005,lower,2.94E-05,4.83E-04,0.002654272,0.996833259,0.005881218,1.28E-05,3.83E-04,0.99372342,1,#zifuatazo#
sw,4.36E-07,4.18E-04,0.003642327,5.45E-07,0.99593903,lower,0.002239775,1.05E-04,7.94E-04,0.996860921,5.87E-06,9.60E-05,4.14E-05,0.999856753,1,#zilikuwamo#
sw,0.003650823,4.17E-05,5.62E-04,1.17E-06,0.995744356,lower,0.892552025,4.44E-06,5.50E-04,0.106893639,2.94E-05,4.83E-04,0.002654272,0.996833259,1,#mshahara#
sw,0.039991709,1.36E-05,7.15E-04,6.72E-07,0.959279381,lower,0.0234284,1.92E-06,6.63E-04,0.975906572,0.002239775,1.05E-04,7.94E-04,0.996860921,1,#tarehe#
sw,0.007163873,1.75E-06,4.67E-04,2.68E-05,0.992340414,lower,2.44E-06,3.09E-04,2.38E-05,0.999664988,0.892552025,4.44E-06,5.50E-04,0.106893639,1,#ya#
sw,1.64E-07,3.86E-04,3.74E-05,8.86E-07,0.999575483,lower,0.0234284,1.92E-06,6.63E-04,0.975906572,0.0234284,1.92E-06,6.63E-04,0.975906572,1,#kuzaliwa#
sw,1.64E-04,5.99E-06,5.51E-04,2.57E-05,0.999253675,lower,2.93E-06,6.27E-05,1.96E-04,0.999738311,2.44E-06,3.09E-04,2.38E-05,0.999664988,1,#ya#
